Date,AAPL_Close,AMZN_Close,GOOGL_Close,META_Close,MSFT_Close,NVDA_Close,PLTR_Close,QQQ_Close,SPY_Close,TSLA_Close,AAPL_High,AMZN_High,GOOGL_High,META_High,MSFT_High,NVDA_High,PLTR_High,QQQ_High,SPY_High,TSLA_High,AAPL_Low,AMZN_Low,GOOGL_Low,META_Low,MSFT_Low,NVDA_Low,PLTR_Low,QQQ_Low,SPY_Low,TSLA_Low,AAPL_Open,AMZN_Open,GOOGL_Open,META_Open,MSFT_Open,NVDA_Open,PLTR_Open,QQQ_Open,SPY_Open,TSLA_Open,AAPL_Volume,AMZN_Volume,GOOGL_Volume,META_Volume,MSFT_Volume,NVDA_Volume,PLTR_Volume,QQQ_Volume,SPY_Volume,TSLA_Volume
2020-01-16,76.22105407714844,93.89700317382812,72.16299438476562,220.72970581054688,158.33047485351562,6.196699619293213,,215.2523956298828,305.8838806152344,34.232666015625,76.33228158869747,94.27950286865234,72.18986633810621,221.58567225354054,158.39717939109113,6.202674063235496,,215.291139264881,305.8838806152344,34.297332763671875,75.45942527825108,93.3010025024414,71.65740833978604,219.35617437738657,156.29143577737156,6.1431788952956,,213.8191914386632,304.5250940213374,32.81133270263672,75.82210636141797,94.14949798583984,71.92861081434542,221.52595613683127,156.59634588243543,6.166578602901696,,214.27433310350446,304.7561799848659,32.91666793823242,108829200,53190000,26080000,10015300,23865400,284192000,,18805000,54050300,326050500
2020-01-17,77.06488800048828,93.23600006103516,73.62400817871094,221.0979766845703,159.21658325195312,6.205412864685059,,216.31764221191406,306.8359069824219,34.03333282470703,77.06730085653118,94.33200073242188,73.67526155402983,221.24726698401594,159.56912278652388,6.223336198284075,,216.49194425502145,307.0484879829405,34.37799835205078,76.16301849026416,92.86250305175781,72.48097438508057,219.49552832593292,157.62535750547391,6.157866579928591,,215.09746880468822,305.8191232558169,33.54399871826172,76.4700857814728,94.29450225830078,72.77904882974998,220.98849206923933,159.5214787723871,6.2158680239171,,216.22079789260872,306.6048210540449,33.840667724609375,137816400,79946000,52424000,15905900,34371700,253792000,,24325200,95846000,204436500
2020-01-21,76.5426254272461,94.5999984741211,73.7598648071289,220.4012451171875,158.64491271972656,6.172056198120117,,216.22076416015625,306.2350769042969,36.47999954223633,77.1350000250309,94.7135009765625,74.13954981671559,221.32687527177663,160.25518473061555,6.2056622712988485,,216.76305680037902,307.0485039278217,36.571998596191406,76.40480486276103,93.0,73.16072423104607,218.0921207616,158.57820818014443,6.137952056718262,,215.62037084796194,305.79140995236185,35.227333068847656,76.69253240808335,93.25,73.59813193167503,221.11786886980354,158.81641375479867,6.168819941677016,,215.71720037579246,305.86534504144004,35.349998474121094,110843200,74156000,48930000,14275800,29517200,217916000,,21146300,77742400,267052500
2020-01-22,76.81584930419922,94.37300109863281,73.84046173095703,220.28179931640625,157.8826141357422,6.226073741912842,,216.7921142578125,306.2720947265625,37.97066879272461,77.36953706088629,95.125,74.67198878267989,221.70508392333707,159.58817378331332,6.312702466469189,,218.0316445551439,307.7603030269026,39.633331298828125,76.7215486894379,94.16699981689453,73.78025610784053,220.241978450819,157.86355362344173,6.198442116859232,,216.5209679287942,306.11497206543896,37.27333450317383,77.02861598860008,94.80449676513672,74.13207441298364,221.26714552513977,159.50240874741678,6.217361110121417,,217.3150498754669,307.1039985684286,38.125999450683594,101832400,64326000,28458000,12212800,24138800,239240000,,20736400,48914900,470535000
2020-01-23,77.18579864501953,94.22899627685547,73.88127136230469,218.72911071777344,158.85450744628906,6.294530868530273,,217.48936462402344,306.6233215332031,38.14666748046875,77.26558524479366,94.4990005493164,74.31968130965106,220.45100630400472,158.93073496172778,6.302994704356055,,217.5862089370685,307.0392875200072,38.79999923706055,76.32019557283769,93.63800048828125,73.66381279979728,218.24141900452167,157.47291825887828,6.177283524483221,,215.65911940786515,304.4880896462409,37.040000915527344,76.86905772372998,94.25550079345703,74.02359627922354,219.71447214177343,158.34951287805555,6.266152851048206,,216.66624706861063,305.6157901924544,37.616668701171875,104472000,49692000,26650000,11195000,19680800,244516000,,26496100,51963000,294765000
2020-01-24,76.96332550048828,93.08200073242188,72.95967864990234,216.9176788330078,157.25376892089844,6.235283851623535,,215.6591033935547,303.8964538574219,37.654666900634766,78.17709525774193,94.74949645996094,74.35450680018036,220.7396623285179,159.62630142430766,6.4598218835138725,,218.73857204802985,307.37199503339946,38.25733184814453,76.77231144105775,92.37200164794922,72.8108844266279,215.09626126392587,156.69160731427516,6.181016268171984,,214.66166910400128,302.59312591643027,36.95066833496094,77.43239351756245,94.56849670410156,74.28583487962034,219.76426361280397,159.6072409094811,6.410035013873357,,218.50615457980095,307.2888074893442,38.04199981689453,146537600,75324000,29786000,11905800,24918100,373512000,,37436500,87578400,215304000
2020-01-27,74.70021057128906,91.41699981689453,71.24588012695312,213.862060546875,154.62400817871094,5.979381084442139,,211.2045440673828,299.0252990722656,37.201332092285156,75.38204534370864,92.05000305175781,71.48722657038118,215.04648080078783,155.67211856832188,6.03041241844546,,212.34723002848702,300.5227319143448,37.62933349609375,73.71613420898714,90.76699829101562,70.63728617423324,211.5031828498223,152.64213596675623,5.780980921024543,,210.31361783582514,298.24885345817796,35.95199966430664,74.96859100895418,91.0,71.2364267268566,212.10037438216526,153.54731428201197,5.930589870218753,,210.78813128781061,298.59085624201805,36.132667541503906,161940000,70570000,34132000,13810700,32078100,470536000,,42264400,84062500,204121500
2020-01-28,76.81342315673828,92.6624984741211,72.17991638183594,216.76837158203125,157.65399169921875,6.172801971435547,,214.44863891601562,302.1588134765625,37.793331146240234,76.9850901077203,92.90550231933594,72.39388973398827,217.71392741769657,157.939826771765,6.205163105735064,,214.94252422457004,303.0461757880911,38.45399856567383,75.48359274307904,91.5009994506836,71.17770407698895,212.5184124760095,155.37674687480407,5.992075883242663,,212.13420169233842,299.1177139210117,37.2053337097168,75.58272644118536,92.0250015258789,71.74399693020122,215.12611757088712,156.0532425983838,6.045347807566463,,212.69586619878476,300.4672482169026,37.89933395385742,162234000,56160000,29724000,13413800,24899900,310976000,,26731900,63834000,176827500
2020-01-29,78.42131805419922,92.9000015258789,72.4884262084961,222.18284606933594,160.1122589111328,6.112310886383057,,214.79725646972656,301.90911865234375,38.732666015625,79.2699941203994,93.73750305175781,72.85865775027906,223.14829711100327,160.78876916667522,6.194458888988712,,215.88184184044601,303.7670584168849,39.31999969482422,77.70562947444549,92.7509994506836,71.92561868355719,217.42526978783843,157.8731351453459,6.072481105759523,,213.84824427034707,301.705761920858,37.82866668701172,78.44791850299463,93.19999694824219,72.57600492428035,220.40124946328032,159.9216973517553,6.158363432212784,,215.63974583616988,303.5359725042297,38.37933349609375,216229200,41760000,21566000,33181300,34754500,258848000,,28924500,53888900,267022500
2020-01-30,78.30768585205078,93.53399658203125,72.36652374267578,208.54713439941406,164.62864685058594,6.11903190612793,,215.56231689453125,302.8890075683594,42.72066879272461,78.3608793764205,93.64350128173828,72.41628127877416,210.43821579490228,165.83873532348133,6.132474522783302,,215.6591464433475,303.1016168241453,43.391998291015625,77.06973551628201,92.53050231933594,71.40860195394337,203.78955766260955,162.7325251126566,5.959465881327927,,212.74431548223947,299.0622384253758,41.20000076293945,77.50253703825538,92.9000015258789,71.56286322410585,205.56120681461394,165.83873532348133,6.0144798564624296,,213.41250290746012,299.820178997714,42.16133117675781,126743200,126548000,27110000,48775500,51597500,290504000,,39568100,75491800,435085500
2020-01-31,74.83560180664062,100.43599700927734,71.29812622070312,200.96287536621094,162.1989288330078,5.885531902313232,,212.1438446044922,297.3891296386719,43.371334075927734,78.01993693561123,102.78600311279297,73.13384738601565,207.71107023003282,164.26655138723655,6.085176487397155,,216.4918783777655,302.4175619764646,43.53333282470703,74.54062095731271,100.1135025024414,71.01348397202851,200.1168565085857,161.5796001811614,5.843711276184004,,211.38849165177086,296.46478587376487,42.167999267578125,77.59680909150437,102.57350158691406,73.04377812590472,207.45228012961394,164.08552737098836,6.0732276014165905,,216.46282804608745,302.26041112458785,42.66666793823242,199588400,311346000,43822000,31359900,36142700,370420000,,52015800,113845600,235789500
2020-02-03,74.63008880615234,100.20999908447266,73.77726745605469,203.232177734375,166.15313720703125,5.982616424560547,,215.3492431640625,299.5982971191406,52.0,75.79791852993898,102.42500305175781,73.96139234126558,204.17771838927396,166.26747121673395,6.002033008760305,,215.84311369492622,301.4839663014634,52.409332275390625,73.07297758859362,100.01249694824219,72.48395130082353,201.55010284120308,162.36089444421407,5.861136713178415,,213.03480594658612,298.7663933709413,44.90133285522461,73.57589206005755,100.52999877929688,72.73475112590975,202.48569587200018,162.38947794663974,5.8673599529961455,,213.180057639085,298.8865625739974,44.91266632080078,173788400,117834000,71636000,15495600,30107000,255564000,,25408600,69083000,705975000
2020-02-04,77.09391021728516,102.4834976196289,71.92662048339844,208.845703125,171.6223602294922,6.151890754699707,,220.27830505371094,304.16455078125,59.137332916259766,77.2849243200521,102.98999786376953,73.01789968192739,209.6120953581795,172.11783193162665,6.1710590171259705,,220.6559742147551,305.0426886233829,64.59933471679688,75.83177975550196,100.76850128173828,70.76318413051645,204.2374172898709,167.99210933453162,6.07447273945635,,217.54745513818625,302.9259335467426,55.59199905395508,76.23798079684781,101.49400329589844,72.37846261578684,205.65075434101564,168.78295364444696,6.124508404438751,,218.29311493996926,303.24945949956697,58.86399841308594,136616400,105786000,95880000,19628900,36433300,271544000,,30691200,62573200,914082000
2020-02-05,77.7225570678711,101.99349975585938,71.9584732055664,209.1243896484375,171.41268920898438,6.24225378036499,,221.00460815429688,307.67706298828125,48.97999954223633,78.52287271376575,103.5510025024414,72.8805632190907,211.73209455621011,175.5098271284707,6.283078746429392,,222.97042658551467,307.8896722169145,56.39866638183594,77.11808861152979,101.5999984741211,71.14387101489368,207.73096302303483,169.99299359122742,6.158860847289228,,219.6779267397502,305.6527760231822,46.94066619873047,78.22305134186004,103.5510025024414,72.83229392763356,211.5131253454738,175.34784911686342,6.2728723862126,,222.9316977252776,307.13170353264013,54.88399887084961,118826800,87524000,36376000,12538200,39186300,208220000,,38534800,65951100,726357000
2020-02-06,78.63168334960938,102.5114974975586,73.44735717773438,209.86093139648438,174.96676635742188,6.329131603240967,,222.9123077392578,308.71240234375,49.930667877197266,78.63410358497025,102.81500244140625,73.72553013530305,210.199332848112,175.1478049234998,6.329131603240967,,222.97040841306207,308.90650667465707,53.05533218383789,77.43484006982592,101.23999786376953,72.17892341944845,208.35800492430647,171.56518371416328,6.195454676838319,,220.7721726704779,307.6216550449297,45.79999923706055,77.99336840947814,102.0510025024414,72.25356352243467,209.48270907571722,172.43225551016033,6.276607019674868,,221.556561319569,308.64769149720144,46.66133117675781,105425600,63660000,37822000,10567500,27751400,218284000,,22467100,50359700,598212000
2020-02-07,77.56283569335938,103.96399688720703,73.60359954833984,211.333984375,175.21450805664062,6.262915134429932,,221.95364379882812,307.0669860839844,49.871334075927734,78.37959155549372,104.92649841308594,73.90913797820706,211.82169130451058,176.87242424301567,6.311208271913622,,223.15444546201698,308.72154098409214,51.31666564941406,77.07084287275849,101.90499877929688,72.9218613742501,208.94523340741898,173.87102500245305,6.2375236328730574,,221.31450671472587,306.5123742264637,48.66666793823242,78.12995987600213,102.09950256347656,73.02038933632561,209.3135081040746,174.22357917189004,6.289053025912521,,221.91491493450502,307.6400746602211,48.70333480834961,117684000,101906000,28360000,12242500,33529100,189752000,,25884900,64139400,255952500
2020-02-10,77.93123626708984,106.69550323486328,75.07408142089844,212.06056213378906,179.79751586914062,6.546201705932617,,224.63604736328125,309.3594055175781,51.41866683959961,77.93123626708984,106.77999877929688,75.08503066123686,212.7970963619907,179.93091037305726,6.546948095887716,,224.64572588420702,309.424116359804,54.66600036621094,76.06505957583339,104.24800109863281,73.40904517323618,209.67182628173794,174.60463866386374,6.280589439315649,,221.15955219947284,306.1334543767989,50.15999984741211,76.14503551271558,104.25050354003906,73.51006368465248,210.52779274637848,174.91907168143382,6.285568221166267,,221.21765287776324,306.1704360307475,53.33333206176758,109348800,101124000,38302000,11856400,35844300,529608000,,21478900,42070000,370338000
2020-02-11,77.46105194091797,107.54000091552734,75.14374542236328,206.21810913085938,175.738525390625,6.66867733001709,,224.6748046875,309.8955383300781,51.62533187866211,78.50078345731488,109.29750061035156,76.1300350378507,209.8708919581951,181.7031870097022,6.783435747682598,,226.62126631503327,311.52236437743323,52.23400115966797,77.24292836168937,106.80000305175781,74.91434289980158,205.54129099866825,174.8428702142551,6.592503763680259,,224.08408975609666,309.3594030826222,50.53333282470703,78.42807806299739,107.54499816894531,75.30348131760789,209.2040366375089,181.65554299286944,6.654488322484865,,225.87560637098028,310.72744218058443,51.25266647338867,94323200,114920000,34852000,25030800,53159900,638556000,,30198000,54864500,175462500
2020-02-12,79.30059814453125,108.0,75.57020568847656,209.77134704589844,175.9958038330078,6.784430980682373,,226.8633575439453,311.89215087890625,51.15266799926758,79.30544270651585,109.01249694824219,75.65330449075212,210.22919592867086,177.08202061421943,6.790903492342867,,226.96988039083618,312.1047319357615,52.650001525878906,77.91186562118695,107.7645034790039,75.07457418082535,206.42710775723387,173.2707316220504,6.682617118783426,,225.43983167020795,310.9770311780781,50.891334533691406,77.91186562118695,108.16000366210938,75.4323606906229,206.87500901608962,176.8247545363522,6.721450764338016,,226.00149624687168,311.34676311971845,51.858001708984375,113730400,66686000,31042000,13813700,47062900,374644000,,24471300,43992700,180337500
2020-02-13,78.73587799072266,107.49349975585938,75.30945587158203,212.1401824951172,175.04296875,6.7406182289123535,,226.5728302001953,311.5593566894531,53.599998474121094,79.06306707389666,108.51399993896484,75.93446611705389,213.32460276260556,177.44407017098868,6.80783035930972,,227.50247066611078,312.5391589793717,54.53333282470703,78.36749164748854,107.0999984741211,74.84218453538855,208.19875174834357,174.2425870707578,6.6990463976554,,225.0137312002885,310.1728408215981,49.0,78.57107415792922,107.24949645996094,75.14076012943136,208.53716838706288,174.4426861252965,6.726429222958646,,225.28487756754458,310.45013271167403,49.45600128173828,94747600,60636000,22914000,15396600,35295800,528016000,,22773200,54501900,394339500
2020-02-14,78.75526428222656,106.74349975585938,75.57518005371094,213.17527770996094,176.6055908203125,7.213841915130615,,227.22164916992188,312.0584411621094,53.33533477783203,79.0048959887249,107.9520034790039,75.64086789608571,213.92175947179615,176.6627578229254,7.342789344942508,,227.4346948582853,312.17861035743067,54.198001861572266,78.24630435157947,106.29450225830078,74.91931151125273,211.65245613079392,174.03295939143354,7.119496217011924,,226.1661140261743,310.76436561390153,52.366668701171875,78.70436311176876,107.78399658203125,75.36618018532974,212.99612937698143,174.60465849538713,7.150861692554667,,226.9311309788473,311.9752536135172,52.4813346862793,80113600,52124000,23198000,10741700,23149500,1041924000,,23438500,64582200,235405500
2020-02-18,77.31322479248047,107.78350067138672,75.61051177978516,216.7783203125,178.39683532714844,7.382617473602295,,227.3087921142578,311.2543640136719,57.22666549682617,77.49499569716498,108.30349731445312,76.16386598952577,216.9574686567502,178.8446627708629,7.401038871198781,,227.73488347583853,312.1232496268496,57.33333206176758,76.24925554684746,106.20549774169922,75.19101619789893,212.39895125522258,176.7484575566785,7.091116590521098,,225.87558780596967,309.8493430857725,55.490665435791016,76.43102645153198,106.2509994506836,75.35672784883174,212.54825672930903,176.8532685443331,7.110533174708703,,226.11768382719794,311.05100720614644,56.106666564941406,152531200,58912000,25642000,15609200,27792200,620164000,,24394500,57226200,245725500
2020-02-19,78.43292236328125,108.51100158691406,75.8807144165039,216.46978759765625,178.9319305419922,7.833934307098389,,229.48764038085938,312.74249267578125,61.16133117675781,78.66316843831524,109.25499725341797,76.17282066551604,217.29589599590963,179.79180691119132,7.8516088414469225,,229.9621538690323,313.42649809328753,62.98533248901367,77.55557609214306,108.05599975585938,75.6871437222989,215.09625614186007,178.15803889398828,7.505093482457831,,228.39337648877063,311.94757051043456,60.06800079345703,77.55557609214306,108.38999938964844,75.99666093125346,216.96744216138393,179.67716061626436,7.505093482457831,,228.66452283162158,312.23411484526747,61.56666564941406,93984000,51224000,22746000,12135100,29997500,694332000,,22230500,48814700,381345000
2020-02-20,77.62828063964844,107.65499877929688,75.48859405517578,213.5734100341797,176.19944763183594,7.684574604034424,,227.35719299316406,311.45770263671875,59.96066665649414,78.68255321990893,108.8395004272461,75.99019372622803,217.7437572325511,178.9033016844323,7.874261646645899,,229.45858448757113,313.01984615588094,60.79999923706055,77.12174667637375,106.37249755859375,74.85511755870975,211.95105148154664,173.02744473692812,7.377141689610496,,224.54888532032095,308.43507989185133,57.3293342590332,78.19298631382561,108.65350341796875,75.58911140978356,215.50431195118117,178.61667131607516,7.785890399721732,,228.98408578725258,312.1879140408329,60.79666519165039,100566000,62626000,25962000,13109200,36862400,810052000,,42604000,74163400,264523500
2020-02-21,75.87118530273438,104.79850006103516,73.820068359375,209.1940460205078,170.62936401367188,7.320384979248047,,222.98977661132812,308.250244140625,60.06666564941406,77.66466444490703,107.22750091552734,75.18803231655097,213.2350134663179,175.32050472339802,7.59744809221304,,226.61152313244708,310.40395322687874,60.87066650390625,75.25316708230885,104.4000015258789,73.57275374256885,207.85038793343847,169.34909788677004,7.235498781788594,,222.06981481283302,307.4183119820925,58.6966667175293,77.22113922163652,107.10749816894531,74.8710434826863,212.4785688786951,175.00521269298847,7.57230585857615,,226.22417546245958,310.08967965512335,60.46533203125,129554000,92926000,42520000,14092300,48572600,768180000,,66017200,113788200,214722000
2020-02-24,72.26726531982422,100.4645004272461,70.65519714355469,199.77842712402344,163.27249145507812,6.802852630615234,,214.39053344726562,298.0270080566406,55.58599853515625,73.7214326099496,101.96499633789062,71.47727087720753,202.69467525421783,166.76934860752485,7.0166867380506135,,217.16011228191576,308.324185657443,57.56666564941406,70.09813688315359,99.39849853515625,70.00481082046124,197.24038609301786,155.95393632057926,6.671415808496478,,213.29625479740753,296.9362606864152,54.813331604003906,72.04429714392029,100.15899658203125,70.81393833170006,200.85336268493913,160.29157169423613,6.725932196088787,,214.67135830602862,298.6925368720576,55.93333435058594,222195200,130940000,49560000,23080100,68311100,856916000,,84522600,161088400,227883000
2020-02-25,69.81941986083984,98.63700103759766,68.9861831665039,195.84698486328125,160.5782928466797,6.523299694061279,,208.56088256835938,288.99609375,53.32733154296875,73.32154259168735,101.7300033569336,71.50065850081133,202.5454111618152,167.04650984573706,6.940014150314827,,216.90836370557102,300.0512380943985,57.106666564941406,69.34681990026353,97.9209976196289,68.692588654975,195.03082407389752,160.1770015022451,6.42148583523213,,207.95081062252615,288.10873156875266,52.46666717529297,72.93861510277681,101.32099914550781,71.20955452359632,201.30127472961732,166.43503840565785,6.878029597294188,,216.1917541394346,299.431943523171,56.599998474121094,230673600,124382000,51580000,21433500,68073300,1055496000,,97743000,218913200,259357500
2020-02-26,70.92700958251953,98.97949981689453,69.19269561767578,196.2749481201172,162.5846405029297,6.6627020835876465,,209.6357879638672,287.93310546875,51.91999816894531,72.19456142629366,100.7334976196289,70.3471798136507,200.2661472625583,165.53689970935307,6.856870300237141,,213.31565053658716,294.0430046962888,54.22066879272461,69.43648955817032,98.02249908447266,68.50000813732794,194.57297809311262,160.71201601246975,6.522055058994251,,208.1057392971332,287.1936416820194,51.740665435791016,69.44376009892217,98.51399993896484,69.41712466045571,196.2650004966838,162.14515324804916,6.523548313689535,,209.85852694811925,290.4103401839063,52.16666793823242,198054800,104492000,49776000,16524500,56206100,747732000,,79537700,194773800,211282500
2020-02-27,66.29063415527344,94.21499633789062,65.43466186523438,188.8599090576172,151.1290740966797,6.291819095611572,,199.1385040283203,275.0016174316406,45.266666412353516,69.31530465753468,98.75,68.14421147810332,194.96115893741018,159.5845886377362,6.6504977486511425,,209.57768335485147,287.98864052711576,49.31800079345703,66.15491247212168,94.13800048828125,65.39933120436106,188.61108177295628,150.93799206981453,6.199409488033335,,199.00293084653555,275.0016174316406,44.599998474121094,68.12773623181833,96.71900177001953,67.63365191714865,190.92020626447123,156.0399711167215,6.349107911870958,,204.23219903122555,282.35013597350024,48.66666793823242,320605600,162880000,62290000,21682600,93174900,906416000,,121822600,284353500,364158000
